true_label,edge_pred,final_pred,confidence,route,threshold_used,transmitted_bytes,used_cloud,embedding_l2,embedding_dim
engine_idling,engine_idling,engine_idling,0.79910964,alert_only,0.482952907610092,64,False,20.639444,128
street_music,street_music,street_music,0.49583423,alert_only,0.476095307610092,64,False,32.955387,128
street_music,street_music,street_music,0.3895907,embedding,0.477237707610092,256,True,17.696215,128
street_music,street_music,street_music,0.55754554,alert_only,0.47897770761009206,64,False,29.03057,128
street_music,street_music,street_music,0.39154935,embedding,0.48131710761009205,256,True,21.16035,128
street_music,street_music,street_music,0.4589249,embedding,0.48305470761009206,256,True,21.996775,128
street_music,siren,street_music,0.43004754,embedding,0.5751923076100922,256,True,34.99823,128
street_music,car_horn,street_music,0.47698992,embedding,0.5259281076100921,256,True,40.563038,128
street_music,street_music,street_music,0.45943934,embedding,0.48886150761009206,256,True,26.296694,128
street_music,siren,siren,0.44204223,embedding,0.5833925076100922,256,True,19.146687,128
street_music,street_music,street_music,0.37437508,embedding,0.4959235076100922,256,True,22.303562,128
street_music,street_music,street_music,0.34748307,raw_audio,0.5000521076100921,128000,True,19.34062,128
street_music,siren,car_horn,0.43367255,raw_audio,0.5945807076100922,128000,True,28.151907,128
street_music,street_music,street_music,0.36541817,embedding,0.507709307610092,256,True,19.511196,128
dog_bark,dog_bark,dog_bark,0.36840227,raw_audio,0.542035507610092,128000,True,17.413029,128
dog_bark,dog_bark,dog_bark,0.3147821,raw_audio,0.547361707610092,128000,True,14.433135,128
street_music,street_music,street_music,0.70026636,alert_only,0.5236879076100919,64,False,22.750778,128
street_music,street_music,street_music,0.69366676,alert_only,0.5302135076100919,64,False,18.783588,128
street_music,street_music,street_music,0.4704378,embedding,0.5379385076100919,256,True,15.849644,128
street_music,street_music,street_music,0.3827572,raw_audio,0.5468611076100919,128000,True,13.140874,128
street_music,street_music,street_music,0.32915008,raw_audio,0.5557837076100919,128000,True,12.670326,128
street_music,street_music,street_music,0.3732414,raw_audio,0.5647063076100919,128000,True,13.519211,128
drilling,siren,drilling,0.3926848,raw_audio,0.664628907610092,128000,True,11.397702,128
drilling,siren,drilling,0.5068594,raw_audio,0.674151507610092,128000,True,12.138654,128
drilling,siren,drilling,0.49832726,raw_audio,0.684274107610092,128000,True,10.7740345,128
drilling,siren,drilling,0.48704907,raw_audio,0.693799107610092,128000,True,10.90712,128
drilling,siren,drilling,0.5016553,raw_audio,0.702726507610092,128000,True,10.105581,128
drilling,siren,drilling,0.38685775,raw_audio,0.711056307610092,128000,True,9.783606,128
drilling,siren,drilling,0.60516757,embedding,0.718788507610092,256,True,13.238099,128
drilling,siren,jackhammer,0.506218,raw_audio,0.7271207076100921,128000,True,12.641999,128
drilling,siren,drilling,0.44970012,raw_audio,0.7348553076100921,128000,True,12.591574,128
drilling,siren,drilling,0.36522642,raw_audio,0.7419923076100922,128000,True,12.083565,128
drilling,siren,dog_bark,0.3719081,raw_audio,0.7485317076100921,128000,True,10.893281,128
drilling,siren,drilling,0.3648818,raw_audio,0.7544735076100921,128000,True,11.0119705,128
drilling,siren,drilling,0.41588902,raw_audio,0.759817707610092,128000,True,12.074922,128
drilling,siren,street_music,0.43001205,raw_audio,0.7645643076100921,128000,True,11.617458,128
engine_idling,engine_idling,engine_idling,0.56144655,embedding,0.6857133076100921,256,True,13.348602,128
engine_idling,engine_idling,engine_idling,0.6107044,embedding,0.6898623076100922,256,True,14.270182,128
engine_idling,engine_idling,engine_idling,0.6836265,embedding,0.6940113076100922,256,True,14.556695,128
engine_idling,engine_idling,engine_idling,0.7687353,alert_only,0.6981603076100923,64,False,15.184204,128
engine_idling,engine_idling,engine_idling,0.7832979,alert_only,0.7023111076100923,64,False,15.142931,128
engine_idling,engine_idling,engine_idling,0.771171,alert_only,0.7064637076100924,64,False,14.782726,128
engine_idling,engine_idling,engine_idling,0.8462739,alert_only,0.7106181076100924,64,False,19.024858,128
engine_idling,engine_idling,engine_idling,0.7645418,alert_only,0.7147743076100924,64,False,17.1322,128
engine_idling,engine_idling,engine_idling,0.73658544,alert_only,0.7195299076100924,64,False,16.196564,128
engine_idling,engine_idling,engine_idling,0.68017596,embedding,0.7236873076100924,256,True,16.016207,128
air_conditioner,engine_idling,air_conditioner,0.3458106,raw_audio,0.7284423076100924,128000,True,12.219465,128
air_conditioner,engine_idling,air_conditioner,0.2813819,raw_audio,0.7325979076100924,128000,True,12.102395,128
air_conditioner,engine_idling,gun_shot,0.35418123,raw_audio,0.7361541076100924,128000,True,12.29945,128
dog_bark,dog_bark,dog_bark,0.7816324,alert_only,0.7601109076100925,64,False,24.29716,128
dog_bark,dog_bark,dog_bark,0.8595909,alert_only,0.7630677076100926,64,False,24.66073,128
dog_bark,dog_bark,dog_bark,0.74492407,embedding,0.7660245076100927,256,True,23.860481,128
dog_bark,dog_bark,dog_bark,0.9696581,alert_only,0.7689795076100927,64,False,26.54539,128
dog_bark,dog_bark,dog_bark,0.9176835,alert_only,0.7719363076100928,64,False,22.337288,128
dog_bark,dog_bark,dog_bark,0.5324199,raw_audio,0.7748931076100929,128000,True,19.023523,128
dog_bark,dog_bark,dog_bark,0.7176745,embedding,0.776652307610093,256,True,18.31514,128
dog_bark,dog_bark,dog_bark,0.7200853,embedding,0.778411507610093,256,True,19.635277,128
children_playing,dog_bark,engine_idling,0.5984437,raw_audio,0.7795707076100931,128000,True,12.301724,128
children_playing,dog_bark,children_playing,0.7373958,embedding,0.7795323076100931,256,True,13.640899,128
children_playing,dog_bark,dog_bark,0.8299618,alert_only,0.7800939076100931,64,False,15.308587,128
children_playing,dog_bark,children_playing,0.725044,embedding,0.7806573076100932,256,True,12.923189,128
children_playing,dog_bark,gun_shot,0.6518023,embedding,0.7818207076100933,256,True,11.975889,128
children_playing,dog_bark,siren,0.60849804,raw_audio,0.7847817076100932,128000,True,11.734617,128
children_playing,dog_bark,children_playing,0.7155914,embedding,0.7877427076100932,256,True,13.127516,128
children_playing,dog_bark,children_playing,0.7138075,embedding,0.7913037076100932,256,True,13.31478,128
street_music,children_playing,dog_bark,0.5311438,raw_audio,0.7726623076100931,128000,True,23.27799,128
street_music,children_playing,street_music,0.56299365,raw_audio,0.7786209076100932,128000,True,17.032587,128
street_music,street_music,street_music,0.47795433,raw_audio,0.7789801076100932,128000,True,32.282818,128
street_music,street_music,street_music,0.7179261,embedding,0.7831399076100931,256,True,24.976149,128
street_music,street_music,street_music,0.3896334,raw_audio,0.7872997076100932,128000,True,21.149992,128
street_music,street_music,street_music,0.47469383,raw_audio,0.7914595076100932,128000,True,17.318995,128
street_music,street_music,street_music,0.74355716,embedding,0.7956193076100933,256,True,23.575806,128
street_music,street_music,street_music,0.5853549,raw_audio,0.8009767076100932,128000,True,18.173529,128
street_music,siren,street_music,0.24817072,raw_audio,0.8967341076100933,128000,True,11.513267,128
street_music,street_music,street_music,0.3176226,raw_audio,0.8104915076100933,128000,True,10.304752,128
street_music,street_music,street_music,0.5903491,raw_audio,0.8146489076100932,128000,True,13.015359,128
street_music,street_music,street_music,0.5244291,raw_audio,0.8182063076100932,128000,True,14.043038,128
engine_idling,gun_shot,engine_idling,0.2953696,raw_audio,0.9231637076100933,128000,True,11.95854,128
engine_idling,gun_shot,engine_idling,0.30710393,raw_audio,0.9261211076100933,128000,True,10.654392,128
dog_bark,dog_bark,dog_bark,0.5930119,raw_audio,0.8548809076100933,128000,True,15.911914,128
dog_bark,drilling,drilling,0.57598686,raw_audio,0.8480407076100933,128000,True,15.707588,128
dog_bark,drilling,dog_bark,0.45261836,raw_audio,0.8492005076100932,128000,True,15.328305,128
dog_bark,gun_shot,dog_bark,0.46819648,raw_audio,0.9313603076100933,128000,True,11.754407,128
dog_bark,dog_bark,dog_bark,0.21663211,raw_audio,0.8595201076100931,128000,True,11.004928,128
children_playing,dog_bark,children_playing,0.7752447,embedding,0.8600799076100931,256,True,15.680601,128
children_playing,dog_bark,dog_bark,0.71202075,embedding,0.8618373076100931,256,True,16.144182,128
children_playing,dog_bark,children_playing,0.67159426,raw_audio,0.8647923076100932,128000,True,14.362594,128
children_playing,siren,children_playing,0.43415838,raw_audio,0.9291497076100932,128000,True,19.159128,128
children_playing,siren,children_playing,0.4345087,raw_audio,0.9309095076100932,128000,True,12.866534,128
children_playing,siren,children_playing,0.23349257,raw_audio,0.9320717076100932,128000,True,11.418764,128
children_playing,dog_bark,children_playing,0.17783032,raw_audio,0.8706345076100931,128000,True,12.103121,128
children_playing,children_playing,children_playing,0.3556197,raw_audio,0.8465979076100931,128000,True,17.610647,128
drilling,drilling,drilling,0.9453218,alert_only,0.8613619076100932,64,False,27.584856,128
street_music,children_playing,street_music,0.4823043,raw_audio,0.8441259076100933,128000,True,13.522922,128
street_music,children_playing,street_music,0.49111348,raw_audio,0.8422905076100933,128000,True,19.558418,128
street_music,children_playing,street_music,0.4056433,raw_audio,0.8398557076100933,128000,True,14.331079,128
street_music,street_music,street_music,0.40683463,raw_audio,0.8318233076100933,128000,True,18.8761,128
street_music,children_playing,dog_bark,0.46354276,raw_audio,0.8331909076100933,128000,True,16.509537,128
street_music,children_playing,street_music,0.52760905,raw_audio,0.8295585076100933,128000,True,19.29369,128
street_music,street_music,street_music,0.7025279,embedding,0.8209261076100933,256,True,21.653337,128
street_music,car_horn,car_horn,0.8795014,alert_only,0.8572919076100934,64,False,30.411837,128
street_music,street_music,street_music,0.8074899,embedding,0.8142577076100934,256,True,28.663828,128
street_music,street_music,street_music,0.7542574,embedding,0.8112235076100934,256,True,21.22101,128
street_music,car_horn,street_music,0.62818533,raw_audio,0.8481875076100934,128000,True,31.737469,128
street_music,street_music,street_music,0.76531154,embedding,0.8045521076100934,256,True,26.20677,128
children_playing,dog_bark,street_music,0.39103165,raw_audio,0.8311143076100934,128000,True,14.176014,128
children_playing,children_playing,children_playing,0.30744228,raw_audio,0.8040789076100935,128000,True,11.606136,128
children_playing,street_music,engine_idling,0.28287852,raw_audio,0.7948459076100935,128000,True,11.435165,128
children_playing,children_playing,children_playing,0.2264188,raw_audio,0.7956129076100936,128000,True,10.452563,128
children_playing,children_playing,children_playing,0.33627573,raw_audio,0.7895823076100936,128000,True,12.733212,128
children_playing,dog_bark,children_playing,0.36947203,raw_audio,0.8057523076100936,128000,True,11.417528,128
children_playing,dog_bark,children_playing,0.29834163,raw_audio,0.7967247076100936,128000,True,12.04884,128
children_playing,dog_bark,siren,0.34977353,raw_audio,0.7864995076100936,128000,True,10.666749,128
children_playing,street_music,car_horn,0.25905445,raw_audio,0.7472743076100935,128000,True,11.678953,128
children_playing,children_playing,children_playing,0.34781656,raw_audio,0.7408515076100934,128000,True,13.021432,128
children_playing,children_playing,children_playing,0.24067512,raw_audio,0.7276311076100934,128000,True,11.600986,128
children_playing,air_conditioner,gun_shot,0.30860397,raw_audio,0.7218107076100934,128000,True,10.735756,128
children_playing,children_playing,children_playing,0.27674285,raw_audio,0.6999903076100933,128000,True,12.147677,128
children_playing,car_horn,children_playing,0.28407612,raw_audio,0.7211699076100933,128000,True,17.196869,128
children_playing,children_playing,children_playing,0.23270188,raw_audio,0.6717519076100933,128000,True,10.502102,128
children_playing,children_playing,children_playing,0.3154327,raw_audio,0.6573339076100934,128000,True,10.165603,128
dog_bark,dog_bark,dog_bark,0.99291855,alert_only,0.6669159076100935,64,False,32.290833,128
engine_idling,siren,engine_idling,0.32907802,raw_audio,0.7144997076100935,128000,True,11.709251,128
engine_idling,siren,engine_idling,0.34181187,raw_audio,0.7006835076100935,128000,True,11.052732,128
engine_idling,engine_idling,engine_idling,0.28221515,raw_audio,0.6038673076100933,128000,True,11.941285,128
engine_idling,engine_idling,engine_idling,0.27680644,raw_audio,0.5900511076100933,128000,True,11.614251,128
engine_idling,engine_idling,engine_idling,0.28685996,raw_audio,0.5762349076100932,128000,True,11.496889,128
engine_idling,engine_idling,engine_idling,0.27962378,raw_audio,0.5624187076100932,128000,True,11.35778,128
engine_idling,engine_idling,engine_idling,0.23614939,raw_audio,0.5480025076100932,128000,True,11.118665,128
engine_idling,engine_idling,engine_idling,0.21991289,raw_audio,0.5329863076100931,128000,True,11.310392,128
engine_idling,siren,jackhammer,0.26376423,raw_audio,0.6009701076100932,128000,True,11.427976,128
engine_idling,engine_idling,engine_idling,0.24017146,raw_audio,0.5029539076100931,128000,True,11.474349,128
engine_idling,siren,engine_idling,0.29913595,raw_audio,0.5703377076100932,128000,True,11.69014,128
engine_idling,siren,engine_idling,0.2547872,raw_audio,0.5547215076100931,128000,True,11.549409,128
engine_idling,siren,engine_idling,0.31341562,raw_audio,0.539705307610093,128000,True,10.844341,128
engine_idling,siren,engine_idling,0.2660428,raw_audio,0.523491507610093,128000,True,10.195745,128
engine_idling,siren,engine_idling,0.2551823,raw_audio,0.506080107610093,128000,True,10.399593,128
engine_idling,siren,street_music,0.28307304,raw_audio,0.488668707610093,128000,True,10.402142,128
engine_idling,siren,gun_shot,0.33727628,embedding,0.471257307610093,256,True,10.626254,128
engine_idling,siren,engine_idling,0.29556742,raw_audio,0.455043507610093,128000,True,10.794196,128
engine_idling,siren,gun_shot,0.37411112,embedding,0.438829707610093,256,True,11.126243,128
engine_idling,siren,engine_idling,0.30173823,embedding,0.42381350761009295,256,True,11.338699,128
gun_shot,gun_shot,gun_shot,0.8295051,alert_only,0.421594907610093,64,False,16.272642,128
gun_shot,gun_shot,gun_shot,0.8037624,alert_only,0.4083763076100929,64,False,15.988538,128
gun_shot,gun_shot,gun_shot,0.7975536,alert_only,0.395757107610093,64,False,15.038951,128
gun_shot,gun_shot,gun_shot,0.6274759,alert_only,0.38373730761009295,64,False,14.236897,128
gun_shot,gun_shot,gun_shot,0.5790201,alert_only,0.37231690761009295,64,False,13.982025,128
gun_shot,gun_shot,gun_shot,0.58669424,alert_only,0.37,64,False,13.983445,128
gun_shot,gun_shot,gun_shot,0.7762728,alert_only,0.37,64,False,14.349543,128
gun_shot,gun_shot,gun_shot,0.6194699,alert_only,0.37,64,False,14.187497,128
gun_shot,gun_shot,gun_shot,0.57652754,alert_only,0.37,64,False,13.941372,128
gun_shot,gun_shot,gun_shot,0.61440104,alert_only,0.37,64,False,14.409843,128
gun_shot,gun_shot,gun_shot,0.82283455,alert_only,0.37,64,False,15.171974,128
gun_shot,gun_shot,gun_shot,0.46822417,alert_only,0.37,64,False,13.374438,128
gun_shot,gun_shot,gun_shot,0.69320613,alert_only,0.37,64,False,13.0174675,128
siren,siren,siren,0.8811408,alert_only,0.359,64,False,19.44536,128
siren,siren,siren,0.93311846,alert_only,0.359,64,False,19.430395,128
siren,siren,siren,0.9506888,alert_only,0.359,64,False,26.271776,128
siren,siren,siren,0.9008967,alert_only,0.359,64,False,21.664072,128
siren,siren,siren,0.73079276,alert_only,0.359,64,False,17.593176,128
siren,dog_bark,dog_bark,0.4048054,alert_only,0.3,64,False,14.536168,128
siren,siren,siren,0.39286628,alert_only,0.359,64,False,13.803737,128
siren,siren,siren,0.93272305,alert_only,0.359,64,False,21.35642,128
siren,siren,siren,0.87377805,alert_only,0.359,64,False,19.479683,128
siren,siren,siren,0.6763449,alert_only,0.359,64,False,18.545975,128
siren,siren,siren,0.7735829,alert_only,0.359,64,False,19.49259,128
siren,siren,siren,0.81187546,alert_only,0.3601778,64,False,24.78117,128
siren,dog_bark,dog_bark,0.5371553,alert_only,0.3,64,False,19.66431,128
siren,dog_bark,dog_bark,0.77267665,alert_only,0.30353159999999996,64,False,23.293566,128
siren,siren,siren,0.6556815,alert_only,0.37030759999999996,64,False,27.699316,128
jackhammer,jackhammer,jackhammer,0.5434036,alert_only,0.314283,64,False,14.067899,128
jackhammer,jackhammer,jackhammer,0.50580597,alert_only,0.32145779999999996,64,False,18.532785,128
jackhammer,jackhammer,jackhammer,0.5898025,alert_only,0.32863259999999994,64,False,20.81553,128
jackhammer,car_horn,car_horn,0.38924676,alert_only,0.34740679999999996,64,False,15.435028,128
jackhammer,jackhammer,jackhammer,0.6009618,alert_only,0.3453804,64,False,21.732311,128
jackhammer,engine_idling,engine_idling,0.57285064,alert_only,0.33455339999999995,64,False,27.141516,128
jackhammer,engine_idling,engine_idling,0.64376473,alert_only,0.34652579999999994,64,False,23.930742,128
jackhammer,engine_idling,engine_idling,0.7003247,alert_only,0.36029759999999994,64,False,20.758713,128
jackhammer,jackhammer,jackhammer,0.65431476,alert_only,0.39686879999999997,64,False,24.64258,128
jackhammer,engine_idling,engine_idling,0.7737447,alert_only,0.39263939999999997,64,False,27.90065,128
jackhammer,engine_idling,engine_idling,0.84966195,alert_only,0.4112094,64,False,32.613518,128
jackhammer,engine_idling,engine_idling,0.70199513,alert_only,0.4309788,64,False,28.116217,128
jackhammer,engine_idling,engine_idling,0.6624034,alert_only,0.4525476,64,False,24.568993,128
jackhammer,jackhammer,jackhammer,0.52316195,alert_only,0.49631580000000003,64,False,28.590372,128
jackhammer,jackhammer,jackhammer,0.73344177,alert_only,0.5196834,64,False,28.844492,128
jackhammer,jackhammer,jackhammer,0.76979905,alert_only,0.5436504000000001,64,False,18.068989,128
jackhammer,engine_idling,jackhammer,0.5267807,embedding,0.5472168000000001,256,True,28.280745,128
jackhammer,engine_idling,jackhammer,0.4976393,embedding,0.5729808000000001,256,True,25.544886,128
jackhammer,jackhammer,jackhammer,0.4927135,embedding,0.6209424000000001,256,True,26.792046,128
jackhammer,engine_idling,dog_bark,0.5184303,embedding,0.6263040000000002,256,True,29.579739,128
jackhammer,engine_idling,jackhammer,0.52909833,embedding,0.6538632000000002,256,True,24.366514,128
jackhammer,engine_idling,jackhammer,0.49483663,raw_audio,0.6814224000000002,128000,True,29.915598,128
jackhammer,jackhammer,jackhammer,0.63263124,embedding,0.7287840000000003,256,True,31.14059,128
jackhammer,engine_idling,street_music,0.54534966,raw_audio,0.7341438000000003,128000,True,27.705318,128
jackhammer,jackhammer,jackhammer,0.6385436,embedding,0.7809042000000004,256,True,24.269085,128
jackhammer,jackhammer,jackhammer,0.78930604,embedding,0.8066628000000003,256,True,17.994753,128
jackhammer,jackhammer,jackhammer,0.60750544,raw_audio,0.8324196000000004,128000,True,26.33841,128
jackhammer,engine_idling,jackhammer,0.6302796,raw_audio,0.8359770000000003,128000,True,25.61661,128
jackhammer,engine_idling,jackhammer,0.6100151,raw_audio,0.8599350000000003,128000,True,25.357168,128
jackhammer,engine_idling,jackhammer,0.5854461,raw_audio,0.8832936000000003,128000,True,28.180597,128
jackhammer,engine_idling,jackhammer,0.5633171,raw_audio,0.9060528000000003,128000,True,30.012445,128
jackhammer,engine_idling,jackhammer,0.5277737,raw_audio,0.9259999999999999,128000,True,31.062483,128
jackhammer,jackhammer,jackhammer,0.5510436,raw_audio,0.947,128000,True,28.764679,128
jackhammer,jackhammer,jackhammer,0.8710548,embedding,0.947,256,True,20.794453,128
jackhammer,jackhammer,jackhammer,0.5496602,raw_audio,0.947,128000,True,23.025547,128
jackhammer,jackhammer,jackhammer,0.5422022,raw_audio,0.947,128000,True,19.657274,128
jackhammer,jackhammer,jackhammer,0.7463964,raw_audio,0.947,128000,True,22.143358,128
jackhammer,jackhammer,jackhammer,0.71460104,raw_audio,0.947,128000,True,25.479958,128
jackhammer,jackhammer,jackhammer,0.5797872,raw_audio,0.947,128000,True,29.088839,128
jackhammer,engine_idling,jackhammer,0.51194763,raw_audio,0.9259999999999999,128000,True,28.304022,128
jackhammer,engine_idling,jackhammer,0.54988855,raw_audio,0.9259999999999999,128000,True,27.003012,128
jackhammer,engine_idling,siren,0.26525977,raw_audio,0.9259999999999999,128000,True,11.846066,128
jackhammer,dog_bark,jackhammer,0.28896007,raw_audio,0.947,128000,True,16.22743,128
jackhammer,gun_shot,jackhammer,0.37239784,raw_audio,0.95,128000,True,8.898984,128
jackhammer,gun_shot,jackhammer,0.5141979,raw_audio,0.95,128000,True,11.545138,128
jackhammer,gun_shot,jackhammer,0.5336582,raw_audio,0.95,128000,True,12.928262,128
jackhammer,dog_bark,jackhammer,0.26138794,raw_audio,0.947,128000,True,13.653755,128
jackhammer,dog_bark,jackhammer,0.5177686,raw_audio,0.947,128000,True,16.475777,128
jackhammer,engine_idling,jackhammer,0.57990724,raw_audio,0.9259999999999999,128000,True,23.435837,128
jackhammer,engine_idling,air_conditioner,0.5715931,raw_audio,0.9259999999999999,128000,True,27.099184,128
jackhammer,engine_idling,jackhammer,0.8237247,embedding,0.9259999999999999,256,True,28.134642,128
jackhammer,engine_idling,jackhammer,0.83703697,embedding,0.9259999999999999,256,True,26.266565,128
jackhammer,engine_idling,jackhammer,0.8038591,embedding,0.9259999999999999,256,True,23.949066,128
jackhammer,engine_idling,jackhammer,0.8785967,embedding,0.9259999999999999,256,True,23.3941,128
jackhammer,engine_idling,jackhammer,0.84558713,embedding,0.9259999999999999,256,True,28.18921,128
jackhammer,engine_idling,jackhammer,0.7954021,embedding,0.9259999999999999,256,True,24.802563,128
jackhammer,jackhammer,jackhammer,0.7681992,raw_audio,0.947,128000,True,25.806843,128
jackhammer,jackhammer,jackhammer,0.8144932,embedding,0.947,256,True,26.293467,128
jackhammer,jackhammer,jackhammer,0.75980026,raw_audio,0.947,128000,True,24.425364,128
jackhammer,jackhammer,jackhammer,0.52560246,raw_audio,0.947,128000,True,23.48737,128
jackhammer,engine_idling,jackhammer,0.713111,raw_audio,0.9259999999999999,128000,True,29.35504,128
dog_bark,gun_shot,dog_bark,0.36834335,raw_audio,0.95,128000,True,13.586044,128
dog_bark,gun_shot,car_horn,0.5036587,raw_audio,0.95,128000,True,14.176951,128
children_playing,dog_bark,jackhammer,0.6222256,raw_audio,0.9463597999999999,128000,True,21.485067,128
children_playing,children_playing,children_playing,0.44918033,raw_audio,0.9211201999999998,128000,True,25.729008,128
children_playing,children_playing,children_playing,0.46409068,raw_audio,0.9186811999999999,128000,True,20.250587,128
children_playing,children_playing,children_playing,0.3961422,raw_audio,0.9150427999999998,128000,True,21.56572,128
children_playing,children_playing,children_playing,0.3158127,raw_audio,0.9096067999999998,128000,True,12.139199,128
children_playing,children_playing,children_playing,0.42157543,raw_audio,0.9023731999999999,128000,True,15.4408455,128
children_playing,children_playing,children_playing,0.4630916,raw_audio,0.8939419999999999,128000,True,18.596174,128
