true_label,edge_pred,final_pred,confidence,route,threshold_used,transmitted_bytes,used_cloud,embedding_l2,embedding_dim
street_music,street_music,street_music,0.3895907,raw_audio,0.55,128000,True,17.696215,128
street_music,street_music,street_music,0.55754554,alert_only,0.55,64,False,29.03057,128
street_music,street_music,street_music,0.39154935,raw_audio,0.55,128000,True,21.16035,128
street_music,street_music,street_music,0.4589249,raw_audio,0.55,128000,True,21.996775,128
street_music,siren,street_music,0.43004754,raw_audio,0.55,128000,True,34.99823,128
street_music,car_horn,street_music,0.47698992,raw_audio,0.55,128000,True,40.563038,128
street_music,street_music,street_music,0.45943934,raw_audio,0.55,128000,True,26.296694,128
street_music,siren,street_music,0.44204223,raw_audio,0.55,128000,True,19.146687,128
street_music,street_music,street_music,0.37437508,raw_audio,0.55,128000,True,22.303562,128
street_music,street_music,street_music,0.34748307,raw_audio,0.55,128000,True,19.34062,128
street_music,siren,drilling,0.43367255,raw_audio,0.55,128000,True,28.151907,128
street_music,street_music,street_music,0.36541817,raw_audio,0.55,128000,True,19.511196,128
dog_bark,dog_bark,dog_bark,0.36840227,raw_audio,0.55,128000,True,17.413029,128
dog_bark,dog_bark,dog_bark,0.3147821,raw_audio,0.55,128000,True,14.433135,128
street_music,street_music,street_music,0.70026636,alert_only,0.55,64,False,22.750778,128
street_music,street_music,street_music,0.69366676,alert_only,0.55,64,False,18.783588,128
street_music,street_music,street_music,0.4704378,raw_audio,0.55,128000,True,15.849644,128
street_music,street_music,street_music,0.3827572,raw_audio,0.55,128000,True,13.140874,128
street_music,street_music,street_music,0.32915008,raw_audio,0.55,128000,True,12.670326,128
street_music,street_music,street_music,0.3732414,raw_audio,0.55,128000,True,13.519211,128
drilling,siren,drilling,0.3926848,raw_audio,0.55,128000,True,11.397702,128
drilling,siren,air_conditioner,0.5068594,raw_audio,0.55,128000,True,12.138654,128
drilling,siren,drilling,0.49832726,raw_audio,0.55,128000,True,10.7740345,128
drilling,siren,drilling,0.48704907,raw_audio,0.55,128000,True,10.90712,128
drilling,siren,drilling,0.5016553,raw_audio,0.55,128000,True,10.105581,128
drilling,siren,drilling,0.38685775,raw_audio,0.55,128000,True,9.783606,128
drilling,siren,siren,0.60516757,alert_only,0.55,64,False,13.238099,128
drilling,siren,drilling,0.506218,raw_audio,0.55,128000,True,12.641999,128
drilling,siren,drilling,0.44970012,raw_audio,0.55,128000,True,12.591574,128
drilling,siren,drilling,0.36522642,raw_audio,0.55,128000,True,12.083565,128
drilling,siren,drilling,0.3719081,raw_audio,0.55,128000,True,10.893281,128
drilling,siren,drilling,0.3648818,raw_audio,0.55,128000,True,11.0119705,128
drilling,siren,drilling,0.41588902,raw_audio,0.55,128000,True,12.074922,128
drilling,siren,drilling,0.43001205,raw_audio,0.55,128000,True,11.617458,128
engine_idling,engine_idling,engine_idling,0.56144655,alert_only,0.55,64,False,13.348602,128
engine_idling,engine_idling,engine_idling,0.6107044,alert_only,0.55,64,False,14.270182,128
engine_idling,engine_idling,engine_idling,0.6836265,alert_only,0.55,64,False,14.556695,128
engine_idling,engine_idling,engine_idling,0.7687353,alert_only,0.55,64,False,15.184204,128
engine_idling,engine_idling,engine_idling,0.7832979,alert_only,0.55,64,False,15.142931,128
engine_idling,engine_idling,engine_idling,0.771171,alert_only,0.55,64,False,14.782726,128
engine_idling,engine_idling,engine_idling,0.8462739,alert_only,0.55,64,False,19.024858,128
engine_idling,engine_idling,engine_idling,0.7645418,alert_only,0.55,64,False,17.1322,128
engine_idling,engine_idling,engine_idling,0.73658544,alert_only,0.55,64,False,16.196564,128
engine_idling,engine_idling,engine_idling,0.68017596,alert_only,0.55,64,False,16.016207,128
air_conditioner,engine_idling,gun_shot,0.3458106,raw_audio,0.55,128000,True,12.219465,128
air_conditioner,engine_idling,air_conditioner,0.2813819,raw_audio,0.55,128000,True,12.102395,128
air_conditioner,engine_idling,air_conditioner,0.35418123,raw_audio,0.55,128000,True,12.29945,128
dog_bark,dog_bark,dog_bark,0.7816324,alert_only,0.55,64,False,24.29716,128
dog_bark,dog_bark,dog_bark,0.8595909,alert_only,0.55,64,False,24.66073,128
dog_bark,dog_bark,dog_bark,0.74492407,alert_only,0.55,64,False,23.860481,128
dog_bark,dog_bark,dog_bark,0.9696581,alert_only,0.55,64,False,26.54539,128
dog_bark,dog_bark,dog_bark,0.9176835,alert_only,0.55,64,False,22.337288,128
dog_bark,dog_bark,dog_bark,0.5324199,raw_audio,0.55,128000,True,19.023523,128
dog_bark,dog_bark,dog_bark,0.7176745,alert_only,0.55,64,False,18.31514,128
dog_bark,dog_bark,dog_bark,0.7200853,alert_only,0.55,64,False,19.635277,128
children_playing,dog_bark,dog_bark,0.5984437,alert_only,0.55,64,False,12.301724,128
children_playing,dog_bark,dog_bark,0.7373958,alert_only,0.55,64,False,13.640899,128
children_playing,dog_bark,dog_bark,0.8299618,alert_only,0.55,64,False,15.308587,128
children_playing,dog_bark,dog_bark,0.725044,alert_only,0.55,64,False,12.923189,128
children_playing,dog_bark,dog_bark,0.6518023,alert_only,0.55,64,False,11.975889,128
children_playing,dog_bark,dog_bark,0.60849804,alert_only,0.55,64,False,11.734617,128
children_playing,dog_bark,dog_bark,0.7155914,alert_only,0.55,64,False,13.127516,128
children_playing,dog_bark,dog_bark,0.7138075,alert_only,0.55,64,False,13.31478,128
street_music,children_playing,street_music,0.5311438,raw_audio,0.55,128000,True,23.27799,128
street_music,children_playing,children_playing,0.56299365,alert_only,0.55,64,False,17.032587,128
street_music,street_music,street_music,0.47795433,raw_audio,0.55,128000,True,32.282818,128
street_music,street_music,street_music,0.7179261,alert_only,0.55,64,False,24.976149,128
street_music,street_music,street_music,0.3896334,raw_audio,0.55,128000,True,21.149992,128
street_music,street_music,street_music,0.47469383,raw_audio,0.55,128000,True,17.318995,128
street_music,street_music,street_music,0.74355716,alert_only,0.55,64,False,23.575806,128
street_music,street_music,street_music,0.5853549,alert_only,0.55,64,False,18.173529,128
street_music,siren,street_music,0.24817072,raw_audio,0.55,128000,True,11.513267,128
street_music,street_music,street_music,0.3176226,raw_audio,0.55,128000,True,10.304752,128
street_music,street_music,street_music,0.5903491,alert_only,0.55,64,False,13.015359,128
street_music,street_music,street_music,0.5244291,raw_audio,0.55,128000,True,14.043038,128
engine_idling,gun_shot,engine_idling,0.2953696,raw_audio,0.55,128000,True,11.95854,128
engine_idling,gun_shot,engine_idling,0.30710393,raw_audio,0.55,128000,True,10.654392,128
dog_bark,dog_bark,dog_bark,0.5930119,alert_only,0.55,64,False,15.911914,128
dog_bark,drilling,drilling,0.57598686,alert_only,0.55,64,False,15.707588,128
dog_bark,drilling,street_music,0.45261836,raw_audio,0.55,128000,True,15.328305,128
dog_bark,gun_shot,dog_bark,0.46819648,raw_audio,0.55,128000,True,11.754407,128
dog_bark,dog_bark,dog_bark,0.21663211,raw_audio,0.55,128000,True,11.004928,128
children_playing,dog_bark,dog_bark,0.7752447,alert_only,0.55,64,False,15.680601,128
children_playing,dog_bark,dog_bark,0.71202075,alert_only,0.55,64,False,16.144182,128
children_playing,dog_bark,dog_bark,0.67159426,alert_only,0.55,64,False,14.362594,128
children_playing,siren,children_playing,0.43415838,raw_audio,0.55,128000,True,19.159128,128
children_playing,siren,children_playing,0.4345087,raw_audio,0.55,128000,True,12.866534,128
children_playing,siren,children_playing,0.23349257,raw_audio,0.55,128000,True,11.418764,128
children_playing,dog_bark,children_playing,0.17783032,raw_audio,0.55,128000,True,12.103121,128
children_playing,children_playing,children_playing,0.3556197,raw_audio,0.55,128000,True,17.610647,128
drilling,drilling,drilling,0.9453218,alert_only,0.55,64,False,27.584856,128
street_music,children_playing,street_music,0.4823043,raw_audio,0.55,128000,True,13.522922,128
street_music,children_playing,drilling,0.49111348,raw_audio,0.55,128000,True,19.558418,128
street_music,children_playing,street_music,0.4056433,raw_audio,0.55,128000,True,14.331079,128
street_music,street_music,street_music,0.40683463,raw_audio,0.55,128000,True,18.8761,128
street_music,children_playing,street_music,0.46354276,raw_audio,0.55,128000,True,16.509537,128
street_music,children_playing,street_music,0.52760905,raw_audio,0.55,128000,True,19.29369,128
street_music,street_music,street_music,0.7025279,alert_only,0.55,64,False,21.653337,128
street_music,car_horn,car_horn,0.8795014,alert_only,0.55,64,False,30.411837,128
street_music,street_music,street_music,0.8074899,alert_only,0.55,64,False,28.663828,128
street_music,street_music,street_music,0.7542574,alert_only,0.55,64,False,21.22101,128
street_music,car_horn,car_horn,0.62818533,alert_only,0.55,64,False,31.737469,128
street_music,street_music,street_music,0.76531154,alert_only,0.55,64,False,26.20677,128
children_playing,dog_bark,children_playing,0.39103165,raw_audio,0.55,128000,True,14.176014,128
children_playing,children_playing,children_playing,0.30744228,raw_audio,0.55,128000,True,11.606136,128
children_playing,street_music,street_music,0.28287852,raw_audio,0.55,128000,True,11.435165,128
children_playing,children_playing,children_playing,0.2264188,raw_audio,0.55,128000,True,10.452563,128
children_playing,children_playing,children_playing,0.33627573,raw_audio,0.55,128000,True,12.733212,128
children_playing,dog_bark,children_playing,0.36947203,raw_audio,0.55,128000,True,11.417528,128
children_playing,dog_bark,children_playing,0.29834163,raw_audio,0.55,128000,True,12.04884,128
children_playing,dog_bark,children_playing,0.34977353,raw_audio,0.55,128000,True,10.666749,128
children_playing,street_music,drilling,0.25905445,raw_audio,0.55,128000,True,11.678953,128
children_playing,children_playing,children_playing,0.34781656,raw_audio,0.55,128000,True,13.021432,128
children_playing,children_playing,children_playing,0.24067512,raw_audio,0.55,128000,True,11.600986,128
children_playing,air_conditioner,drilling,0.30860397,raw_audio,0.55,128000,True,10.735756,128
children_playing,children_playing,children_playing,0.27674285,raw_audio,0.55,128000,True,12.147677,128
children_playing,car_horn,children_playing,0.28407612,raw_audio,0.55,128000,True,17.196869,128
children_playing,children_playing,children_playing,0.23270188,raw_audio,0.55,128000,True,10.502102,128
children_playing,children_playing,children_playing,0.3154327,raw_audio,0.55,128000,True,10.165603,128
dog_bark,dog_bark,dog_bark,0.99291855,alert_only,0.55,64,False,32.290833,128
engine_idling,siren,engine_idling,0.32907802,raw_audio,0.55,128000,True,11.709251,128
engine_idling,siren,engine_idling,0.34181187,raw_audio,0.55,128000,True,11.052732,128
engine_idling,engine_idling,engine_idling,0.28221515,raw_audio,0.55,128000,True,11.941285,128
engine_idling,engine_idling,engine_idling,0.27680644,raw_audio,0.55,128000,True,11.614251,128
engine_idling,engine_idling,engine_idling,0.28685996,raw_audio,0.55,128000,True,11.496889,128
engine_idling,engine_idling,engine_idling,0.27962378,raw_audio,0.55,128000,True,11.35778,128
engine_idling,engine_idling,engine_idling,0.23614939,raw_audio,0.55,128000,True,11.118665,128
engine_idling,engine_idling,engine_idling,0.21991289,raw_audio,0.55,128000,True,11.310392,128
engine_idling,siren,dog_bark,0.26376423,raw_audio,0.55,128000,True,11.427976,128
engine_idling,engine_idling,engine_idling,0.24017146,raw_audio,0.55,128000,True,11.474349,128
engine_idling,siren,engine_idling,0.29913595,raw_audio,0.55,128000,True,11.69014,128
engine_idling,siren,engine_idling,0.2547872,raw_audio,0.55,128000,True,11.549409,128
engine_idling,siren,street_music,0.31341562,raw_audio,0.55,128000,True,10.844341,128
engine_idling,siren,engine_idling,0.2660428,raw_audio,0.55,128000,True,10.195745,128
engine_idling,siren,engine_idling,0.2551823,raw_audio,0.55,128000,True,10.399593,128
engine_idling,siren,engine_idling,0.28307304,raw_audio,0.55,128000,True,10.402142,128
engine_idling,siren,engine_idling,0.33727628,raw_audio,0.55,128000,True,10.626254,128
engine_idling,siren,engine_idling,0.29556742,raw_audio,0.55,128000,True,10.794196,128
engine_idling,siren,engine_idling,0.37411112,raw_audio,0.55,128000,True,11.126243,128
engine_idling,siren,engine_idling,0.30173823,raw_audio,0.55,128000,True,11.338699,128
gun_shot,gun_shot,gun_shot,0.8295051,alert_only,0.55,64,False,16.272642,128
gun_shot,gun_shot,gun_shot,0.8037624,alert_only,0.55,64,False,15.988538,128
gun_shot,gun_shot,gun_shot,0.7975536,alert_only,0.55,64,False,15.038951,128
gun_shot,gun_shot,gun_shot,0.6274759,alert_only,0.55,64,False,14.236897,128
gun_shot,gun_shot,gun_shot,0.5790201,alert_only,0.55,64,False,13.982025,128
gun_shot,gun_shot,gun_shot,0.58669424,alert_only,0.55,64,False,13.983445,128
gun_shot,gun_shot,gun_shot,0.7762728,alert_only,0.55,64,False,14.349543,128
gun_shot,gun_shot,gun_shot,0.6194699,alert_only,0.55,64,False,14.187497,128
gun_shot,gun_shot,gun_shot,0.57652754,alert_only,0.55,64,False,13.941372,128
gun_shot,gun_shot,gun_shot,0.61440104,alert_only,0.55,64,False,14.409843,128
gun_shot,gun_shot,gun_shot,0.82283455,alert_only,0.55,64,False,15.171974,128
gun_shot,gun_shot,gun_shot,0.46822417,raw_audio,0.55,128000,True,13.374438,128
gun_shot,gun_shot,gun_shot,0.69320613,alert_only,0.55,64,False,13.0174675,128
siren,siren,siren,0.8811408,alert_only,0.55,64,False,19.44536,128
siren,siren,siren,0.93311846,alert_only,0.55,64,False,19.430395,128
siren,siren,siren,0.9506888,alert_only,0.55,64,False,26.271776,128
siren,siren,siren,0.9008967,alert_only,0.55,64,False,21.664072,128
siren,siren,siren,0.73079276,alert_only,0.55,64,False,17.593176,128
siren,dog_bark,siren,0.4048054,raw_audio,0.55,128000,True,14.536168,128
siren,siren,siren,0.39286628,raw_audio,0.55,128000,True,13.803737,128
siren,siren,siren,0.93272305,alert_only,0.55,64,False,21.35642,128
siren,siren,siren,0.87377805,alert_only,0.55,64,False,19.479683,128
siren,siren,siren,0.6763449,alert_only,0.55,64,False,18.545975,128
siren,siren,siren,0.7735829,alert_only,0.55,64,False,19.49259,128
siren,siren,siren,0.81187546,alert_only,0.55,64,False,24.78117,128
siren,dog_bark,jackhammer,0.5371553,raw_audio,0.55,128000,True,19.66431,128
siren,dog_bark,dog_bark,0.77267665,alert_only,0.55,64,False,23.293566,128
siren,siren,siren,0.6556815,alert_only,0.55,64,False,27.699316,128
jackhammer,jackhammer,jackhammer,0.5434036,raw_audio,0.55,128000,True,14.067899,128
jackhammer,jackhammer,jackhammer,0.50580597,raw_audio,0.55,128000,True,18.532785,128
jackhammer,jackhammer,jackhammer,0.5898025,alert_only,0.55,64,False,20.81553,128
jackhammer,car_horn,jackhammer,0.38924676,raw_audio,0.55,128000,True,15.435028,128
jackhammer,jackhammer,jackhammer,0.6009618,alert_only,0.55,64,False,21.732311,128
jackhammer,engine_idling,engine_idling,0.57285064,alert_only,0.55,64,False,27.141516,128
jackhammer,engine_idling,engine_idling,0.64376473,alert_only,0.55,64,False,23.930742,128
jackhammer,engine_idling,engine_idling,0.7003247,alert_only,0.55,64,False,20.758713,128
jackhammer,jackhammer,jackhammer,0.65431476,alert_only,0.55,64,False,24.64258,128
jackhammer,engine_idling,engine_idling,0.7737447,alert_only,0.55,64,False,27.90065,128
jackhammer,engine_idling,engine_idling,0.84966195,alert_only,0.55,64,False,32.613518,128
jackhammer,engine_idling,engine_idling,0.70199513,alert_only,0.55,64,False,28.116217,128
jackhammer,engine_idling,engine_idling,0.6624034,alert_only,0.55,64,False,24.568993,128
jackhammer,jackhammer,jackhammer,0.52316195,raw_audio,0.55,128000,True,28.590372,128
jackhammer,jackhammer,jackhammer,0.73344177,alert_only,0.55,64,False,28.844492,128
jackhammer,jackhammer,jackhammer,0.76979905,alert_only,0.55,64,False,18.068989,128
jackhammer,engine_idling,jackhammer,0.5267807,raw_audio,0.55,128000,True,28.280745,128
jackhammer,engine_idling,jackhammer,0.4976393,raw_audio,0.55,128000,True,25.544886,128
jackhammer,jackhammer,jackhammer,0.4927135,raw_audio,0.55,128000,True,26.792046,128
jackhammer,engine_idling,jackhammer,0.5184303,raw_audio,0.55,128000,True,29.579739,128
jackhammer,engine_idling,street_music,0.52909833,raw_audio,0.55,128000,True,24.366514,128
jackhammer,engine_idling,jackhammer,0.49483663,raw_audio,0.55,128000,True,29.915598,128
jackhammer,jackhammer,jackhammer,0.63263124,alert_only,0.55,64,False,31.14059,128
jackhammer,engine_idling,jackhammer,0.54534966,raw_audio,0.55,128000,True,27.705318,128
jackhammer,jackhammer,jackhammer,0.6385436,alert_only,0.55,64,False,24.269085,128
jackhammer,jackhammer,jackhammer,0.78930604,alert_only,0.55,64,False,17.994753,128
jackhammer,jackhammer,jackhammer,0.60750544,alert_only,0.55,64,False,26.33841,128
jackhammer,engine_idling,engine_idling,0.6302796,alert_only,0.55,64,False,25.61661,128
jackhammer,engine_idling,engine_idling,0.6100151,alert_only,0.55,64,False,25.357168,128
jackhammer,engine_idling,engine_idling,0.5854461,alert_only,0.55,64,False,28.180597,128
jackhammer,engine_idling,engine_idling,0.5633171,alert_only,0.55,64,False,30.012445,128
jackhammer,engine_idling,jackhammer,0.5277737,raw_audio,0.55,128000,True,31.062483,128
jackhammer,jackhammer,jackhammer,0.5510436,alert_only,0.55,64,False,28.764679,128
jackhammer,jackhammer,jackhammer,0.8710548,alert_only,0.55,64,False,20.794453,128
jackhammer,jackhammer,jackhammer,0.5496602,raw_audio,0.55,128000,True,23.025547,128
jackhammer,jackhammer,jackhammer,0.5422022,raw_audio,0.55,128000,True,19.657274,128
jackhammer,jackhammer,jackhammer,0.7463964,alert_only,0.55,64,False,22.143358,128
jackhammer,jackhammer,jackhammer,0.71460104,alert_only,0.55,64,False,25.479958,128
jackhammer,jackhammer,jackhammer,0.5797872,alert_only,0.55,64,False,29.088839,128
jackhammer,engine_idling,jackhammer,0.51194763,raw_audio,0.55,128000,True,28.304022,128
jackhammer,engine_idling,dog_bark,0.54988855,raw_audio,0.55,128000,True,27.003012,128
jackhammer,engine_idling,jackhammer,0.26525977,raw_audio,0.55,128000,True,11.846066,128
jackhammer,dog_bark,jackhammer,0.28896007,raw_audio,0.55,128000,True,16.22743,128
jackhammer,gun_shot,jackhammer,0.37239784,raw_audio,0.55,128000,True,8.898984,128
jackhammer,gun_shot,jackhammer,0.5141979,raw_audio,0.55,128000,True,11.545138,128
jackhammer,gun_shot,dog_bark,0.5336582,raw_audio,0.55,128000,True,12.928262,128
jackhammer,dog_bark,jackhammer,0.26138794,raw_audio,0.55,128000,True,13.653755,128
jackhammer,dog_bark,jackhammer,0.5177686,raw_audio,0.55,128000,True,16.475777,128
jackhammer,engine_idling,engine_idling,0.57990724,alert_only,0.55,64,False,23.435837,128
jackhammer,engine_idling,engine_idling,0.5715931,alert_only,0.55,64,False,27.099184,128
jackhammer,engine_idling,engine_idling,0.8237247,alert_only,0.55,64,False,28.134642,128
jackhammer,engine_idling,engine_idling,0.83703697,alert_only,0.55,64,False,26.266565,128
jackhammer,engine_idling,engine_idling,0.8038591,alert_only,0.55,64,False,23.949066,128
jackhammer,engine_idling,engine_idling,0.8785967,alert_only,0.55,64,False,23.3941,128
jackhammer,engine_idling,engine_idling,0.84558713,alert_only,0.55,64,False,28.18921,128
jackhammer,engine_idling,engine_idling,0.7954021,alert_only,0.55,64,False,24.802563,128
jackhammer,jackhammer,jackhammer,0.7681992,alert_only,0.55,64,False,25.806843,128
jackhammer,jackhammer,jackhammer,0.8144932,alert_only,0.55,64,False,26.293467,128
jackhammer,jackhammer,jackhammer,0.75980026,alert_only,0.55,64,False,24.425364,128
jackhammer,jackhammer,jackhammer,0.52560246,raw_audio,0.55,128000,True,23.48737,128
jackhammer,engine_idling,engine_idling,0.713111,alert_only,0.55,64,False,29.35504,128
dog_bark,gun_shot,dog_bark,0.36834335,raw_audio,0.55,128000,True,13.586044,128
dog_bark,gun_shot,dog_bark,0.5036587,raw_audio,0.55,128000,True,14.176951,128
children_playing,dog_bark,dog_bark,0.6222256,alert_only,0.55,64,False,21.485067,128
children_playing,children_playing,children_playing,0.44918033,raw_audio,0.55,128000,True,25.729008,128
children_playing,children_playing,children_playing,0.46409068,raw_audio,0.55,128000,True,20.250587,128
children_playing,children_playing,children_playing,0.3961422,raw_audio,0.55,128000,True,21.56572,128
children_playing,children_playing,children_playing,0.3158127,raw_audio,0.55,128000,True,12.139199,128
children_playing,children_playing,children_playing,0.42157543,raw_audio,0.55,128000,True,15.4408455,128
children_playing,children_playing,children_playing,0.4630916,raw_audio,0.55,128000,True,18.596174,128
children_playing,children_playing,children_playing,0.31728157,raw_audio,0.55,128000,True,13.6594715,128
street_music,street_music,street_music,0.6227304,alert_only,0.55,64,False,20.368553,128
street_music,children_playing,street_music,0.30071503,raw_audio,0.55,128000,True,12.236682,128
street_music,dog_bark,street_music,0.43134564,raw_audio,0.55,128000,True,15.066404,128
street_music,street_music,street_music,0.28767663,raw_audio,0.55,128000,True,15.243698,128
street_music,dog_bark,street_music,0.35598537,raw_audio,0.55,128000,True,15.437734,128
street_music,siren,street_music,0.43703207,raw_audio,0.55,128000,True,16.208687,128
street_music,street_music,street_music,0.5078794,raw_audio,0.55,128000,True,18.677372,128
gun_shot,dog_bark,air_conditioner,0.5034262,raw_audio,0.55,128000,True,15.49125,128
siren,siren,siren,0.56745857,alert_only,0.55,64,False,22.90221,128
siren,dog_bark,siren,0.5353454,raw_audio,0.55,128000,True,25.765873,128
siren,siren,siren,0.624358,alert_only,0.55,64,False,20.252367,128
siren,siren,siren,0.58277005,alert_only,0.55,64,False,18.339497,128
siren,siren,siren,0.65355134,alert_only,0.55,64,False,22.52513,128
siren,siren,siren,0.86988795,alert_only,0.55,64,False,23.073584,128
siren,siren,siren,0.8690258,alert_only,0.55,64,False,25.30008,128
siren,siren,siren,0.8856142,alert_only,0.55,64,False,23.866657,128
siren,siren,siren,0.5697543,alert_only,0.55,64,False,13.986064,128
drilling,drilling,drilling,0.81864166,alert_only,0.55,64,False,22.468607,128
drilling,drilling,drilling,0.786079,alert_only,0.55,64,False,23.885834,128
drilling,drilling,drilling,0.86784124,alert_only,0.55,64,False,22.674984,128
air_conditioner,engine_idling,air_conditioner,0.20432466,raw_audio,0.55,128000,True,8.833949,128
air_conditioner,air_conditioner,air_conditioner,0.22870551,raw_audio,0.55,128000,True,9.785363,128
air_conditioner,air_conditioner,air_conditioner,0.27539036,raw_audio,0.55,128000,True,9.308577,128
air_conditioner,engine_idling,children_playing,0.28564674,raw_audio,0.55,128000,True,9.497599,128
air_conditioner,air_conditioner,air_conditioner,0.31729355,raw_audio,0.55,128000,True,10.1993,128
air_conditioner,engine_idling,air_conditioner,0.29762962,raw_audio,0.55,128000,True,9.8635845,128
